visit_day,visits
2139-09-15,17
2139-09-16,9
2139-09-17,16
2139-09-18,15
2139-09-19,20
2139-09-20,19
2139-09-21,20
2139-09-22,18
2139-09-23,18
2139-09-24,19
2139-09-25,11
2139-09-26,8
2139-09-27,12
2139-09-28,11
2139-09-29,19
2139-09-30,15
2139-10-01,12
2139-10-02,14
2139-10-03,15
2139-10-04,14
2139-10-05,14
2139-10-06,13
2139-10-07,14
2139-10-08,17
2139-10-09,18
2139-10-10,13
2139-10-11,18
2139-10-12,19
2139-10-13,11
2139-10-14,13
2139-10-15,21
2139-10-16,12
2139-10-17,14
2139-10-18,8
2139-10-19,14
2139-10-20,21
2139-10-21,13
2139-10-22,16
2139-10-23,17
2139-10-24,12
2139-10-25,8
2139-10-26,19
2139-10-27,12
2139-10-28,13
2139-10-29,10
2139-10-30,10
2139-10-31,12
2139-11-01,19
2139-11-02,27
2139-11-03,16
2139-11-04,21
2139-11-05,13
2139-11-06,16
2139-11-07,13
2139-11-08,17
2139-11-09,15
2139-11-10,7
2139-11-11,8
2139-11-12,18
2139-11-13,14
2139-11-14,13
2139-11-15,22
2139-11-16,7
2139-11-17,15
2139-11-18,12
2139-11-19,11
2139-11-20,8
2139-11-21,11
2139-11-22,15
2139-11-23,8
2139-11-24,10
2139-11-25,13
2139-11-26,11
2139-11-27,15
2139-11-28,14
2139-11-29,17
2139-11-30,13
2139-12-01,13
2139-12-02,12
2139-12-03,10
2139-12-04,12
2139-12-05,18
2139-12-06,20
2139-12-07,18
2139-12-08,16
2139-12-09,18
2139-12-10,14
2139-12-11,12
2139-12-12,15
2139-12-13,17
2139-12-14,14
2139-12-15,11
2139-12-16,13
2139-12-17,15
2139-12-18,13
2139-12-19,11
2139-12-20,15
2139-12-21,17
2139-12-22,9
2139-12-23,10
2139-12-24,10
2139-12-25,14
2139-12-26,21
2139-12-27,20
2139-12-28,14
2139-12-29,10
2139-12-30,11
2139-12-31,16
2140-01-01,11
2140-01-02,8
2140-01-03,14
2140-01-04,21
2140-01-05,21
2140-01-06,13
2140-01-07,16
2140-01-08,19
2140-01-09,16
2140-01-10,8
2140-01-11,10
2140-01-12,13
2140-01-13,16
2140-01-14,11
2140-01-15,21
2140-01-16,10
2140-01-17,10
2140-01-18,18
2140-01-19,16
2140-01-20,14
2140-01-21,24
2140-01-22,11
2140-01-23,11
2140-01-24,17
2140-01-25,15
2140-01-26,18
2140-01-27,13
2140-01-28,16
2140-01-29,7
2140-01-30,14
2140-01-31,8
2140-02-01,9
2140-02-02,13
2140-02-03,15
2140-02-04,15
2140-02-05,14
2140-02-06,11
2140-02-07,12
2140-02-08,5
2140-02-09,19
2140-02-10,16
2140-02-11,10
2140-02-12,11
2140-02-13,17
2140-02-14,11
2140-02-15,11
2140-02-16,11
2140-02-17,16
2140-02-18,13
2140-02-19,17
2140-02-20,11
2140-02-21,15
2140-02-22,13
2140-02-23,14
2140-02-24,23
2140-02-25,10
2140-02-26,14
2140-02-27,12
2140-02-28,8
2140-02-29,15
2140-03-01,21
2140-03-02,20
2140-03-03,15
2140-03-04,18
2140-03-05,20
2140-03-06,7
2140-03-07,13
2140-03-08,17
2140-03-09,8
2140-03-10,7
2140-03-11,13
2140-03-12,20
2140-03-13,9
2140-03-14,14
2140-03-15,18
2140-03-16,12
2140-03-17,19
2140-03-18,16
2140-03-19,9
2140-03-20,12
2140-03-21,15
2140-03-22,23
2140-03-23,14
2140-03-24,12
2140-03-25,17
2140-03-26,18
2140-03-27,6
2140-03-28,8
2140-03-29,19
2140-03-30,24
2140-03-31,19
2140-04-01,11
2140-04-02,23
2140-04-03,13
2140-04-04,11
2140-04-05,15
2140-04-06,11
2140-04-07,16
2140-04-08,12
2140-04-09,11
2140-04-10,19
2140-04-11,13
2140-04-12,13
2140-04-13,21
2140-04-14,14
2140-04-15,13
2140-04-16,16
2140-04-17,18
2140-04-18,20
2140-04-19,14
2140-04-20,11
2140-04-21,18
2140-04-22,13
2140-04-23,16
2140-04-24,12
2140-04-25,14
2140-04-26,14
2140-04-27,13
2140-04-28,16
2140-04-29,17
2140-04-30,18
2140-05-01,13
2140-05-02,13
2140-05-03,16
2140-05-04,17
2140-05-05,20
2140-05-06,11
2140-05-07,13
2140-05-08,11
2140-05-09,16
2140-05-10,4
2140-05-11,14
2140-05-12,14
2140-05-13,12
2140-05-14,10
2140-05-15,8
2140-05-16,21
2140-05-17,20
2140-05-18,13
2140-05-19,14
2140-05-20,12
2140-05-21,16
2140-05-22,12
2140-05-23,17
2140-05-24,16
2140-05-25,17
2140-05-26,20
2140-05-27,13
2140-05-28,24
2140-05-29,15
2140-05-30,7
2140-05-31,11
2140-06-01,23
2140-06-02,10
2140-06-03,14
2140-06-04,17
2140-06-05,15
2140-06-06,18
2140-06-07,18
2140-06-08,12
2140-06-09,20
2140-06-10,16
2140-06-11,13
2140-06-12,12
2140-06-13,17
2140-06-14,11
2140-06-15,18
2140-06-16,17
2140-06-17,11
2140-06-18,11
2140-06-19,17
2140-06-20,14
2140-06-21,20
2140-06-22,20
2140-06-23,13
2140-06-24,14
2140-06-25,10
2140-06-26,14
2140-06-27,15
2140-06-28,10
2140-06-29,14
2140-06-30,17
2140-07-01,18
2140-07-02,13
2140-07-03,16
2140-07-04,11
2140-07-05,17
2140-07-06,14
2140-07-07,10
2140-07-08,21
2140-07-09,14
2140-07-10,25
2140-07-11,17
2140-07-12,19
2140-07-13,14
2140-07-14,13
2140-07-15,8
2140-07-16,18
2140-07-17,10
2140-07-18,14
2140-07-19,15
2140-07-20,16
2140-07-21,22
2140-07-22,21
2140-07-23,11
2140-07-24,8
2140-07-25,13
2140-07-26,16
2140-07-27,12
2140-07-28,13
2140-07-29,21
2140-07-30,14
2140-07-31,18
2140-08-01,17
2140-08-02,16
2140-08-03,19
2140-08-04,22
2140-08-05,16
2140-08-06,17
2140-08-07,14
2140-08-08,18
2140-08-09,17
2140-08-10,13
2140-08-11,10
2140-08-12,11
2140-08-13,14
2140-08-14,20
2140-08-15,22
2140-08-16,10
2140-08-17,13
2140-08-18,15
2140-08-19,15
2140-08-20,18
2140-08-21,12
2140-08-22,14
2140-08-23,16
2140-08-24,18
2140-08-25,16
2140-08-26,16
2140-08-27,16
2140-08-28,8
2140-08-29,18
2140-08-30,22
2140-08-31,11
2140-09-01,15
2140-09-02,7
2140-09-03,14
2140-09-04,14
2140-09-05,21
2140-09-06,17
2140-09-07,14
2140-09-08,11
2140-09-09,12
2140-09-10,19
2140-09-11,11
2140-09-12,13
2140-09-13,15
2140-09-14,22
2140-09-15,13
2140-09-16,9
2140-09-17,11
2140-09-18,15
2140-09-19,26
2140-09-20,13
2140-09-21,12
2140-09-22,14
2140-09-23,21
2140-09-24,17
2140-09-25,13
2140-09-26,20
2140-09-27,19
2140-09-28,11
2140-09-29,17
2140-09-30,17
2140-10-01,9
2140-10-02,11
2140-10-03,15
2140-10-04,18
2140-10-05,19
2140-10-06,13
2140-10-07,18
2140-10-08,11
2140-10-09,15
2140-10-10,19
2140-10-11,16
2140-10-12,18
2140-10-13,13
2140-10-14,17
2140-10-15,19
2140-10-16,19
2140-10-17,12
2140-10-18,10
2140-10-19,16
2140-10-20,21
2140-10-21,18
2140-10-22,15
2140-10-23,12
2140-10-24,13
2140-10-25,14
2140-10-26,12
2140-10-27,22
2140-10-28,18
2140-10-29,7
2140-10-30,14
2140-10-31,14
2140-11-01,21
2140-11-02,17
2140-11-03,8
2140-11-04,15
2140-11-05,16
2140-11-06,11
2140-11-07,15
2140-11-08,10
2140-11-09,9
2140-11-10,15
2140-11-11,15
2140-11-12,14
2140-11-13,8
2140-11-14,19
2140-11-15,11
2140-11-16,14
2140-11-17,12
2140-11-18,11
2140-11-19,11
2140-11-20,15
2140-11-21,19
2140-11-22,11
2140-11-23,18
2140-11-24,11
2140-11-25,14
2140-11-26,15
2140-11-27,16
2140-11-28,14
2140-11-29,12
2140-11-30,14
2140-12-01,11
2140-12-02,11
2140-12-03,16
2140-12-04,18
2140-12-05,5
2140-12-06,16
2140-12-07,16
2140-12-08,18
2140-12-09,15
2140-12-10,14
2140-12-11,20
2140-12-12,14
2140-12-13,6
2140-12-14,10
2140-12-15,14
2140-12-16,19
2140-12-17,15
2140-12-18,12
2140-12-19,16
2140-12-20,3
2140-12-21,23
2140-12-22,16
2140-12-23,16
2140-12-24,18
2140-12-25,13
2140-12-26,12
2140-12-27,16
2140-12-28,18
2140-12-29,23
2140-12-30,19
2140-12-31,19
2141-01-01,10
2141-01-02,15
2141-01-03,15
2141-01-04,12
2141-01-05,12
2141-01-06,13
2141-01-07,11
2141-01-08,20
2141-01-09,13
2141-01-10,10
2141-01-11,14
2141-01-12,11
2141-01-13,11
2141-01-14,13
2141-01-15,16
2141-01-16,19
2141-01-17,14
2141-01-18,12
2141-01-19,18
2141-01-20,9
2141-01-21,12
2141-01-22,7
2141-01-23,14
2141-01-24,19
2141-01-25,12
2141-01-26,12
2141-01-27,21
2141-01-28,20
2141-01-29,15
2141-01-30,13
2141-01-31,12
2141-02-01,17
2141-02-02,12
2141-02-03,30
2141-02-04,12
2141-02-05,15
2141-02-06,23
2141-02-07,15
2141-02-08,12
2141-02-09,4
2141-02-10,20
2141-02-11,9
2141-02-12,21
2141-02-13,10
2141-02-14,19
2141-02-15,16
2141-02-16,16
2141-02-17,15
2141-02-18,14
2141-02-19,13
2141-02-20,19
2141-02-21,19
2141-02-22,8
2141-02-23,12
2141-02-24,18
2141-02-25,16
2141-02-26,8
2141-02-27,13
2141-02-28,14
2141-03-01,23
2141-03-02,8
2141-03-03,16
2141-03-04,8
2141-03-05,13
2141-03-06,14
2141-03-07,23
2141-03-08,13
2141-03-09,21
2141-03-10,14
2141-03-11,9
2141-03-12,11
2141-03-13,13
2141-03-14,14
2141-03-15,13
2141-03-16,17
2141-03-17,13
2141-03-18,10
2141-03-19,19
2141-03-20,17
2141-03-21,17
2141-03-22,18
2141-03-23,12
2141-03-24,16
2141-03-25,17
2141-03-26,16
2141-03-27,6
2141-03-28,9
2141-03-29,17
2141-03-30,17
2141-03-31,15
2141-04-01,14
2141-04-02,15
2141-04-03,14
2141-04-04,15
2141-04-05,15
2141-04-06,18
2141-04-07,16
2141-04-08,13
2141-04-09,12
2141-04-10,15
2141-04-11,10
2141-04-12,12
2141-04-13,8
2141-04-14,10
2141-04-15,14
2141-04-16,16
2141-04-17,13
2141-04-18,10
2141-04-19,10
2141-04-20,17
2141-04-21,8
2141-04-22,15
2141-04-23,20
2141-04-24,14
2141-04-25,16
2141-04-26,13
2141-04-27,14
2141-04-28,13
2141-04-29,16
2141-04-30,13
2141-05-01,11
2141-05-02,14
2141-05-03,21
2141-05-04,24
2141-05-05,14
2141-05-06,15
2141-05-07,10
2141-05-08,12
2141-05-09,11
2141-05-10,16
2141-05-11,15
2141-05-12,15
2141-05-13,12
2141-05-14,11
2141-05-15,13
2141-05-16,19
2141-05-17,15
2141-05-18,12
2141-05-19,15
2141-05-20,16
2141-05-21,18
2141-05-22,19
2141-05-23,11
2141-05-24,11
2141-05-25,14
2141-05-26,23
2141-05-27,10
2141-05-28,13
2141-05-29,10
2141-05-30,12
2141-05-31,15
2141-06-01,19
2141-06-02,16
2141-06-03,16
2141-06-04,12
2141-06-05,11
2141-06-06,16
2141-06-07,9
2141-06-08,9
2141-06-09,15
2141-06-10,20
2141-06-11,13
2141-06-12,18
2141-06-13,15
2141-06-14,15
2141-06-15,15
2141-06-16,20
2141-06-17,19
2141-06-18,13
2141-06-19,14
2141-06-20,18
2141-06-21,14
2141-06-22,8
2141-06-23,13
2141-06-24,13
2141-06-25,14
2141-06-26,14
2141-06-27,16
2141-06-28,21
2141-06-29,21
2141-06-30,19
2141-07-01,11
2141-07-02,20
2141-07-03,16
2141-07-04,17
2141-07-05,15
2141-07-06,22
2141-07-07,13
2141-07-08,14
2141-07-09,5
2141-07-10,20
2141-07-11,14
2141-07-12,11
2141-07-13,22
2141-07-14,13
2141-07-15,15
2141-07-16,19
2141-07-17,12
2141-07-18,13
2141-07-19,13
2141-07-20,16
2141-07-21,8
2141-07-22,14
2141-07-23,15
2141-07-24,13
2141-07-25,19
2141-07-26,15
2141-07-27,20
2141-07-28,16
2141-07-29,17
2141-07-30,20
2141-07-31,21
2141-08-01,13
2141-08-02,14
2141-08-03,13
2141-08-04,11
2141-08-05,16
2141-08-06,20
2141-08-07,18
2141-08-08,18
2141-08-09,17
2141-08-10,11
2141-08-11,19
2141-08-12,14
2141-08-13,11
2141-08-14,15
2141-08-15,14
2141-08-16,10
2141-08-17,12
2141-08-18,15
2141-08-19,17
2141-08-20,6
2141-08-21,11
2141-08-22,12
2141-08-23,13
2141-08-24,14
2141-08-25,12
2141-08-26,12
2141-08-27,9
2141-08-28,11
2141-08-29,18
2141-08-30,11
2141-08-31,19
2141-09-01,15
2141-09-02,7
2141-09-03,15
2141-09-04,11
2141-09-05,11
2141-09-06,15
2141-09-07,12
2141-09-08,18
2141-09-09,12
2141-09-10,19
2141-09-11,12
2141-09-12,14
2141-09-13,13
2141-09-14,12
2141-09-15,15
2141-09-16,18
2141-09-17,13
2141-09-18,12
2141-09-19,5
2141-09-20,11
2141-09-21,11
2141-09-22,21
2141-09-23,10
2141-09-24,10
2141-09-25,18
2141-09-26,15
2141-09-27,15
2141-09-28,18
2141-09-29,9
2141-09-30,17
2141-10-01,7
2141-10-02,16
2141-10-03,10
2141-10-04,27
2141-10-05,11
2141-10-06,12
2141-10-07,21
2141-10-08,11
2141-10-09,16
2141-10-10,14
2141-10-11,16
2141-10-12,12
2141-10-13,14
2141-10-14,12
2141-10-15,16
2141-10-16,20
2141-10-17,20
2141-10-18,14
2141-10-19,11
2141-10-20,20
2141-10-21,20
2141-10-22,15
2141-10-23,13
2141-10-24,17
2141-10-25,11
2141-10-26,20
2141-10-27,11
2141-10-28,15
2141-10-29,16
2141-10-30,13
2141-10-31,18
2141-11-01,16
2141-11-02,21
2141-11-03,25
2141-11-04,17
2141-11-05,17
2141-11-06,14
2141-11-07,13
2141-11-08,16
2141-11-09,18
2141-11-10,21
2141-11-11,13
2141-11-12,18
2141-11-13,19
2141-11-14,9
2141-11-15,15
2141-11-16,14
2141-11-17,13
2141-11-18,14
2141-11-19,16
2141-11-20,20
2141-11-21,9
2141-11-22,15
2141-11-23,11
2141-11-24,17
2141-11-25,16
2141-11-26,11
2141-11-27,14
2141-11-28,21
2141-11-29,22
2141-11-30,17
2141-12-01,22
2141-12-02,12
2141-12-03,16
2141-12-04,14
2141-12-05,16
2141-12-06,24
2141-12-07,18
2141-12-08,13
2141-12-09,7
2141-12-10,11
2141-12-11,12
2141-12-12,17
2141-12-13,19
2141-12-14,16
2141-12-15,21
2141-12-16,16
2141-12-17,10
2141-12-18,13
2141-12-19,18
2141-12-20,17
2141-12-21,19
2141-12-22,17
2141-12-23,12
2141-12-24,14
2141-12-25,17
2141-12-26,13
2141-12-27,15
2141-12-28,18
2141-12-29,13
2141-12-30,22
2141-12-31,11
2142-01-01,12
2142-01-02,12
2142-01-03,12
2142-01-04,13
2142-01-05,13
2142-01-06,17
2142-01-07,14
2142-01-08,15
2142-01-09,11
2142-01-10,19
2142-01-11,17
2142-01-12,17
2142-01-13,15
2142-01-14,12
2142-01-15,16
2142-01-16,21
2142-01-17,12
2142-01-18,8
2142-01-19,14
2142-01-20,15
2142-01-21,16
2142-01-22,17
2142-01-23,17
2142-01-24,9
2142-01-25,12
2142-01-26,12
2142-01-27,10
2142-01-28,11
2142-01-29,14
2142-01-30,11
2142-01-31,11
2142-02-01,9
2142-02-02,11
2142-02-03,17
2142-02-04,15
2142-02-05,13
2142-02-06,13
2142-02-07,22
2142-02-08,13
2142-02-09,14
2142-02-10,16
2142-02-11,14
2142-02-12,15
2142-02-13,12
2142-02-14,13
2142-02-15,16
2142-02-16,9
2142-02-17,8
2142-02-18,14
2142-02-19,16
2142-02-20,13
2142-02-21,19
2142-02-22,21
2142-02-23,16
2142-02-24,12
2142-02-25,15
2142-02-26,9
2142-02-27,20
2142-02-28,9
2142-03-01,22
2142-03-02,10
2142-03-03,15
2142-03-04,12
2142-03-05,16
2142-03-06,12
2142-03-07,14
2142-03-08,10
2142-03-09,12
2142-03-10,14
2142-03-11,12
2142-03-12,13
2142-03-13,14
2142-03-14,18
2142-03-15,13
2142-03-16,13
2142-03-17,12
2142-03-18,17
2142-03-19,17
2142-03-20,16
2142-03-21,11
2142-03-22,16
2142-03-23,22
2142-03-24,19
2142-03-25,12
2142-03-26,13
2142-03-27,17
2142-03-28,14
2142-03-29,13
2142-03-30,19
2142-03-31,13
2142-04-01,12
2142-04-02,14
2142-04-03,22
2142-04-04,20
2142-04-05,15
2142-04-06,12
2142-04-07,9
2142-04-08,13
2142-04-09,19
2142-04-10,16
2142-04-11,12
2142-04-12,20
2142-04-13,16
2142-04-14,12
2142-04-15,17
2142-04-16,7
2142-04-17,10
2142-04-18,14
2142-04-19,17
2142-04-20,19
2142-04-21,18
2142-04-22,7
2142-04-23,14
2142-04-24,17
2142-04-25,22
2142-04-26,10
2142-04-27,11
2142-04-28,17
2142-04-29,17
2142-04-30,15
2142-05-01,9
2142-05-02,12
2142-05-03,14
2142-05-04,13
2142-05-05,16
2142-05-06,13
2142-05-07,17
2142-05-08,18
2142-05-09,9
2142-05-10,16
2142-05-11,15
2142-05-12,16
2142-05-13,14
2142-05-14,14
2142-05-15,15
2142-05-16,9
2142-05-17,13
2142-05-18,11
2142-05-19,11
2142-05-20,14
2142-05-21,21
2142-05-22,19
2142-05-23,16
2142-05-24,17
2142-05-25,14
2142-05-26,14
2142-05-27,16
2142-05-28,19
2142-05-29,6
2142-05-30,14
2142-05-31,14
2142-06-01,12
2142-06-02,11
2142-06-03,14
2142-06-04,14
2142-06-05,20
2142-06-06,14
2142-06-07,12
2142-06-08,12
2142-06-09,15
2142-06-10,17
2142-06-11,18
2142-06-12,12
2142-06-13,13
2142-06-14,16
2142-06-15,10
2142-06-16,14
2142-06-17,13
2142-06-18,14
2142-06-19,13
2142-06-20,15
2142-06-21,14
2142-06-22,19
2142-06-23,24
2142-06-24,17
2142-06-25,17
2142-06-26,13
2142-06-27,19
2142-06-28,15
2142-06-29,8
2142-06-30,18
2142-07-01,15
2142-07-02,14
2142-07-03,15
2142-07-04,11
2142-07-05,17
2142-07-06,18
2142-07-07,12
2142-07-08,11
2142-07-09,18
2142-07-10,20
2142-07-11,16
2142-07-12,12
2142-07-13,14
2142-07-14,14
2142-07-15,17
2142-07-16,13
2142-07-17,14
2142-07-18,13
2142-07-19,15
2142-07-20,18
2142-07-21,9
2142-07-22,13
2142-07-23,21
2142-07-24,17
2142-07-25,15
2142-07-26,16
2142-07-27,12
2142-07-28,21
2142-07-29,16
2142-07-30,15
2142-07-31,11
2142-08-01,17
2142-08-02,7
2142-08-03,13
2142-08-04,12
2142-08-05,12
2142-08-06,11
2142-08-07,12
2142-08-08,15
2142-08-09,14
2142-08-10,15
2142-08-11,16
2142-08-12,14
2142-08-13,18
2142-08-14,15
2142-08-15,7
2142-08-16,12
2142-08-17,12
2142-08-18,20
2142-08-19,24
2142-08-20,16
2142-08-21,15
2142-08-22,15
2142-08-23,19
2142-08-24,9
2142-08-25,11
2142-08-26,7
2142-08-27,12
2142-08-28,18
2142-08-29,15
2142-08-30,16
2142-08-31,14
2142-09-01,8
2142-09-02,11
2142-09-03,13
2142-09-04,15
2142-09-05,13
2142-09-06,12
2142-09-07,21
2142-09-08,18
2142-09-09,10
2142-09-10,17
2142-09-11,15
2142-09-12,18
2142-09-13,14
2142-09-14,16
2142-09-15,20
2142-09-16,15
2142-09-17,10
2142-09-18,15
2142-09-19,18
2142-09-20,17
2142-09-21,14
2142-09-22,12
2142-09-23,15
2142-09-24,9
2142-09-25,18
2142-09-26,8
2142-09-27,13
2142-09-28,18
2142-09-29,17
2142-09-30,13
2142-10-01,22
2142-10-02,14
2142-10-03,9
2142-10-04,15
2142-10-05,14
2142-10-06,15
2142-10-07,12
2142-10-08,13
2142-10-09,14
2142-10-10,12
2142-10-11,11
2142-10-12,14
2142-10-13,13
2142-10-14,23
2142-10-15,21
2142-10-16,9
2142-10-17,13
2142-10-18,17
2142-10-19,15
2142-10-20,19
2142-10-21,15
2142-10-22,13
2142-10-23,19
2142-10-24,13
2142-10-25,11
2142-10-26,16
2142-10-27,9
2142-10-28,13
2142-10-29,15
2142-10-30,14
2142-10-31,11
2142-11-01,10
2142-11-02,21
2142-11-03,15
2142-11-04,14
2142-11-05,17
2142-11-06,12
2142-11-07,12
2142-11-08,19
2142-11-09,18
2142-11-10,18
2142-11-11,23
2142-11-12,12
2142-11-13,13
2142-11-14,8
2142-11-15,21
2142-11-16,12
2142-11-17,14
2142-11-18,14
2142-11-19,13
2142-11-20,12
2142-11-21,20
2142-11-22,11
2142-11-23,13
2142-11-24,12
2142-11-25,17
2142-11-26,15
2142-11-27,12
2142-11-28,10
2142-11-29,10
2142-11-30,14
2142-12-01,17
2142-12-02,10
2142-12-03,13
2142-12-04,23
2142-12-05,11
2142-12-06,13
2142-12-07,13
2142-12-08,14
2142-12-09,25
2142-12-10,19
2142-12-11,25
2142-12-12,19
2142-12-13,14
2142-12-14,9
2142-12-15,15
2142-12-16,15
2142-12-17,18
2142-12-18,12
2142-12-19,16
2142-12-20,18
2142-12-21,19
2142-12-22,20
2142-12-23,17
2142-12-24,15
2142-12-25,21
2142-12-26,13
2142-12-27,15
2142-12-28,10
2142-12-29,13
2142-12-30,13
2142-12-31,13
2143-01-01,12
2143-01-02,13
2143-01-03,9
2143-01-04,10
2143-01-05,18
2143-01-06,17
2143-01-07,7
2143-01-08,18
2143-01-09,26
2143-01-10,17
2143-01-11,16
2143-01-12,7
2143-01-13,13
2143-01-14,19
2143-01-15,16
2143-01-16,8
2143-01-17,10
2143-01-18,10
2143-01-19,9
2143-01-20,17
2143-01-21,17
2143-01-22,9
2143-01-23,13
2143-01-24,13
2143-01-25,8
2143-01-26,21
2143-01-27,16
2143-01-28,12
2143-01-29,17
2143-01-30,11
2143-01-31,11
2143-02-01,17
2143-02-02,19
2143-02-03,18
2143-02-04,13
2143-02-05,9
2143-02-06,14
2143-02-07,14
2143-02-08,18
2143-02-09,19
2143-02-10,12
2143-02-11,18
2143-02-12,24
2143-02-13,13
2143-02-14,11
2143-02-15,15
2143-02-16,9
2143-02-17,17
2143-02-18,18
2143-02-19,14
2143-02-20,20
2143-02-21,16
2143-02-22,12
2143-02-23,12
2143-02-24,14
2143-02-25,14
2143-02-26,20
2143-02-27,22
2143-02-28,14
2143-03-01,14
2143-03-02,14
2143-03-03,11
2143-03-04,17
2143-03-05,18
2143-03-06,10
2143-03-07,15
2143-03-08,17
2143-03-09,18
2143-03-10,11
2143-03-11,16
2143-03-12,13
2143-03-13,20
2143-03-14,13
2143-03-15,11
2143-03-16,15
2143-03-17,19
2143-03-18,16
2143-03-19,19
2143-03-20,13
2143-03-21,9
2143-03-22,21
2143-03-23,17
2143-03-24,17
2143-03-25,8
2143-03-26,8
2143-03-27,21
2143-03-28,7
2143-03-29,16
2143-03-30,12
2143-03-31,11
2143-04-01,12
2143-04-02,15
2143-04-03,12
2143-04-04,16
2143-04-05,15
2143-04-06,18
2143-04-07,14
2143-04-08,12
2143-04-09,11
2143-04-10,17
2143-04-11,11
2143-04-12,18
2143-04-13,16
2143-04-14,10
2143-04-15,16
2143-04-16,15
2143-04-17,18
2143-04-18,18
2143-04-19,15
2143-04-20,7
2143-04-21,16
2143-04-22,15
2143-04-23,9
2143-04-24,13
2143-04-25,25
2143-04-26,14
2143-04-27,11
2143-04-28,19
2143-04-29,12
2143-04-30,14
2143-05-01,10
2143-05-02,16
2143-05-03,16
2143-05-04,13
2143-05-05,19
2143-05-06,13
2143-05-07,16
2143-05-08,14
2143-05-09,21
2143-05-10,16
2143-05-11,17
2143-05-12,17
2143-05-13,18
2143-05-14,15
2143-05-15,14
2143-05-16,11
2143-05-17,7
2143-05-18,7
2143-05-19,8
2143-05-20,14
2143-05-21,18
2143-05-22,11
2143-05-23,12
2143-05-24,13
2143-05-25,17
2143-05-26,13
2143-05-27,9
2143-05-28,12
2143-05-29,14
2143-05-30,12
2143-05-31,19
2143-06-01,17
2143-06-02,15
2143-06-03,14
2143-06-04,12
2143-06-05,24
2143-06-06,19
2143-06-07,16
2143-06-08,11
2143-06-09,13
2143-06-10,17
2143-06-11,17
2143-06-12,18
2143-06-13,13
2143-06-14,13
2143-06-15,13
2143-06-16,16
2143-06-17,17
2143-06-18,21
2143-06-19,12
2143-06-20,11
2143-06-21,20
2143-06-22,12
2143-06-23,8
2143-06-24,15
2143-06-25,17
2143-06-26,18
2143-06-27,14
2143-06-28,19
2143-06-29,14
2143-06-30,11
2143-07-01,19
2143-07-02,11
2143-07-03,15
2143-07-04,14
2143-07-05,14
2143-07-06,12
2143-07-07,8
2143-07-08,20
2143-07-09,8
2143-07-10,18
2143-07-11,6
2143-07-12,10
2143-07-13,19
2143-07-14,13
2143-07-15,5
2143-07-16,23
2143-07-17,17
2143-07-18,18
2143-07-19,15
2143-07-20,12
2143-07-21,16
2143-07-22,14
2143-07-23,17
2143-07-24,13
2143-07-25,18
2143-07-26,14
2143-07-27,13
2143-07-28,17
2143-07-29,18
2143-07-30,14
2143-07-31,18
2143-08-01,18
2143-08-02,15
2143-08-03,15
2143-08-04,17
2143-08-05,19
2143-08-06,21
2143-08-07,21
2143-08-08,22
2143-08-09,9
2143-08-10,16
2143-08-11,17
2143-08-12,15
2143-08-13,13
2143-08-14,19
2143-08-15,20
2143-08-16,19
2143-08-17,12
2143-08-18,19
2143-08-19,17
2143-08-20,16
2143-08-21,10
2143-08-22,11
2143-08-23,21
2143-08-24,15
2143-08-25,9
2143-08-26,15
2143-08-27,18
2143-08-28,14
2143-08-29,12
2143-08-30,11
2143-08-31,15
2143-09-01,12
2143-09-02,14
2143-09-03,15
2143-09-04,13
2143-09-05,22
2143-09-06,20
2143-09-07,12
2143-09-08,21
2143-09-09,24
2143-09-10,12
2143-09-11,15
2143-09-12,12
2143-09-13,13
2143-09-14,14
2143-09-15,22
2143-09-16,14
2143-09-17,18
2143-09-18,10
2143-09-19,12
2143-09-20,13
2143-09-21,10
2143-09-22,25
2143-09-23,9
2143-09-24,9
2143-09-25,19
2143-09-26,17
2143-09-27,20
2143-09-28,7
2143-09-29,12
2143-09-30,19
2143-10-01,17
2143-10-02,14
2143-10-03,17
2143-10-04,18
2143-10-05,13
2143-10-06,22
2143-10-07,17
2143-10-08,11
2143-10-09,17
2143-10-10,11
2143-10-11,13
2143-10-12,11
2143-10-13,17
2143-10-14,21
2143-10-15,19
2143-10-16,14
2143-10-17,16
2143-10-18,15
2143-10-19,15
2143-10-20,19
2143-10-21,13
2143-10-22,18
2143-10-23,15
2143-10-24,12
2143-10-25,15
2143-10-26,12
2143-10-27,15
2143-10-28,25
2143-10-29,9
2143-10-30,20
2143-10-31,15
2143-11-01,20
2143-11-02,17
2143-11-03,20
2143-11-04,10
2143-11-05,10
2143-11-06,17
2143-11-07,13
2143-11-08,14
2143-11-09,12
2143-11-10,15
2143-11-11,22
2143-11-12,16
2143-11-13,22
2143-11-14,29
2143-11-15,15
2143-11-16,11
2143-11-17,15
2143-11-18,14
2143-11-19,20
2143-11-20,17
2143-11-21,14
2143-11-22,7
2143-11-23,9
2143-11-24,17
2143-11-25,14
2143-11-26,18
2143-11-27,15
2143-11-28,13
2143-11-29,18
2143-11-30,15
2143-12-01,15
2143-12-02,16
2143-12-03,17
2143-12-04,19
2143-12-05,15
2143-12-06,11
2143-12-07,6
2143-12-08,15
2143-12-09,14
2143-12-10,13
2143-12-11,18
2143-12-12,18
2143-12-13,11
2143-12-14,18
2143-12-15,10
2143-12-16,12
